symbol,signal_time,signal_type,atr_pct,rsi,peak_gain,max_drawdown,spread,tier
NKNUSDT,2025-04-22 04:00:00+00:00,TREND,22.42,55.6,6.0,-7.33,14.39,BRONZE
NKNUSDT,2025-04-24 00:00:00+00:00,TREND,18.59,57.65,37.31,-2.45,40.75,DIAMOND
NKNUSDT,2025-04-25 00:00:00+00:00,TREND,19.81,69.14,15.09,-6.33,22.86,SILVER
NKNUSDT,2025-04-26 08:00:00+00:00,NINJA,21.16,72.12,2.1,-13.29,17.74,IRON
NKNUSDT,2025-04-30 08:00:00+00:00,TREND,21.75,61.59,20.69,-1.59,22.64,GOLD
NKNUSDT,2025-05-01 08:00:00+00:00,TREND,25.24,56.54,4.12,-2.58,6.88,IRON
NKNUSDT,2025-05-02 08:00:00+00:00,TREND,25.02,57.3,5.4,-5.66,11.72,BRONZE
NKNUSDT,2025-05-05 00:00:00+00:00,TREND,17.89,62.91,14.51,-3.89,19.14,SILVER
NKNUSDT,2025-05-06 04:00:00+00:00,TREND,18.78,58.82,1.84,-10.24,13.45,IRON
NKNUSDT,2025-05-08 16:00:00+00:00,NINJA,14.41,60.34,11.55,-2.89,14.86,SILVER
NKNUSDT,2025-05-09 16:00:00+00:00,NINJA,12.95,63.3,5.41,-3.93,9.72,BRONZE
NKNUSDT,2025-05-10 16:00:00+00:00,NINJA,12.3,71.13,8.31,-0.98,9.38,BRONZE
NKNUSDT,2025-05-23 00:00:00+00:00,NINJA,12.67,71.43,3.47,-10.13,15.13,IRON
NKNUSDT,2025-10-13 08:00:00+00:00,NINJA,15.18,71.19,5.56,-7.87,14.57,BRONZE
NKNUSDT,2025-10-14 08:00:00+00:00,TREND,16.2,58.67,7.43,-0.99,8.5,BRONZE
NKNUSDT,2025-10-19 00:00:00+00:00,TREND,15.53,56.41,6.53,-1.51,8.16,BRONZE
NKNUSDT,2025-10-20 00:00:00+00:00,TREND,15.46,68.42,2.91,-1.94,4.95,IRON
NKNUSDT,2025-10-21 12:00:00+00:00,TREND,16.51,67.57,6.5,-4.0,10.94,BRONZE
NMRUSDT,2024-03-21 00:00:00+00:00,TREND,16.04,57.56,1.7,-3.88,5.81,IRON
NMRUSDT,2024-03-22 00:00:00+00:00,TREND,16.97,60.5,2.97,-8.26,12.23,IRON
NMRUSDT,2024-03-24 16:00:00+00:00,NINJA,12.37,61.8,7.16,-2.64,10.07,BRONZE
NMRUSDT,2024-04-16 04:00:00+00:00,TREND,16.52,56.32,6.59,-2.53,9.36,BRONZE
NMRUSDT,2024-04-18 20:00:00+00:00,NINJA,14.02,64.25,5.85,-7.98,15.02,BRONZE
NMRUSDT,2024-04-19 20:00:00+00:00,NINJA,13.91,64.45,10.44,-3.02,13.89,SILVER
NMRUSDT,2024-04-20 20:15:00+00:00,NINJA,13.2,73.86,0.79,-6.13,7.38,IRON
NMRUSDT,2024-04-21 20:15:00+00:00,NINJA,13.83,61.87,4.37,-0.34,4.72,IRON
NMRUSDT,2024-04-23 20:00:00+00:00,NINJA,12.61,62.46,5.96,-4.04,10.42,BRONZE
NMRUSDT,2024-12-24 00:00:00+00:00,NINJA,12.0,64.44,9.53,-2.27,12.07,BRONZE
NMRUSDT,2025-02-05 08:00:00+00:00,NINJA,12.49,67.33,0.57,-4.57,5.38,IRON
NMRUSDT,2025-02-08 20:00:00+00:00,NINJA,12.97,64.92,4.21,-1.91,6.24,IRON
NMRUSDT,2025-02-10 08:00:00+00:00,NINJA,12.09,60.9,10.23,-1.5,11.92,SILVER
NMRUSDT,2025-03-06 04:00:00+00:00,NINJA,12.3,61.64,1.61,-6.98,9.24,IRON
NMRUSDT,2025-08-28 12:00:00+00:00,NINJA,13.14,70.5,2.12,-25.8,37.63,IRON
NMRUSDT,2025-09-06 00:00:00+00:00,TREND,20.07,63.67,70.3,-0.08,70.44,DIAMOND
NMRUSDT,2025-09-07 04:00:00+00:00,NINJA,18.88,74.34,17.78,-3.2,21.67,SILVER
NMRUSDT,2025-09-08 04:00:00+00:00,TREND,23.69,67.67,1.2,-13.84,17.45,IRON
NMRUSDT,2025-09-11 04:00:00+00:00,NINJA,15.7,70.6,23.8,-1.35,25.5,GOLD
NMRUSDT,2025-09-12 04:00:00+00:00,TREND,15.34,63.03,0.81,-5.64,6.83,IRON
NMRUSDT,2025-09-13 04:00:00+00:00,TREND,15.18,63.56,7.3,-1.28,8.7,BRONZE
NMRUSDT,2025-09-17 20:00:00+00:00,TREND,15.78,58.1,9.78,-1.61,11.58,BRONZE
NMRUSDT,2025-09-18 20:00:00+00:00,TREND,15.53,64.29,2.67,-4.33,7.31,IRON
NMRUSDT,2025-09-24 12:00:00+00:00,NINJA,13.18,65.99,2.29,-5.81,8.6,IRON
NMRUSDT,2025-10-10 00:00:00+00:00,TREND,16.73,58.12,2.46,-72.76,276.16,IRON
NMRUSDT,2025-10-13 12:00:00+00:00,NINJA,14.2,73.93,3.22,-9.52,14.08,IRON
NMRUSDT,2025-10-14 12:00:00+00:00,TREND,15.11,60.74,24.52,-0.77,25.49,GOLD
NMRUSDT,2025-10-16 12:00:00+00:00,TREND,16.78,56.99,0.22,-9.86,11.18,IRON
NMRUSDT,2025-10-19 12:00:00+00:00,TREND,16.02,66.92,4.08,-0.98,5.11,IRON
NMRUSDT,2025-10-21 12:00:00+00:00,TREND,16.44,60.79,5.1,-2.55,7.84,BRONZE
NMRUSDT,2025-11-21 04:00:00+00:00,NINJA,13.24,68.03,7.17,-24.34,41.65,BRONZE
NMRUSDT,2025-11-25 00:00:00+00:00,NINJA,13.42,61.78,5.98,-1.85,7.97,BRONZE
NMRUSDT,2025-11-26 04:00:00+00:00,NINJA,13.3,61.24,3.53,-2.32,5.99,IRON
NMRUSDT,2025-12-03 12:00:00+00:00,NINJA,12.7,70.97,2.14,-2.32,4.56,IRON
NOMUSDT,2025-10-14 08:00:00+00:00,TREND,27.8,55.77,23.02,-1.28,24.62,GOLD
NOMUSDT,2025-10-16 08:00:00+00:00,TREND,25.09,56.06,7.43,-8.88,17.9,BRONZE
NOMUSDT,2025-10-18 20:00:00+00:00,TREND,21.72,56.52,28.19,-0.05,28.26,GOLD
NOMUSDT,2025-10-19 20:00:00+00:00,TREND,21.18,67.12,11.16,-1.65,13.02,SILVER
NOMUSDT,2025-10-20 20:00:00+00:00,TREND,21.04,69.82,5.81,-10.39,18.08,BRONZE
NOMUSDT,2025-10-21 20:00:00+00:00,TREND,20.83,62.85,0.26,-11.94,13.85,IRON
NOMUSDT,2025-10-25 00:00:00+00:00,NINJA,13.13,67.59,12.97,-1.42,14.6,SILVER
NOMUSDT,2025-10-26 00:00:00+00:00,NINJA,12.64,73.32,16.53,-1.95,18.85,SILVER
NOMUSDT,2025-10-27 00:00:00+00:00,NINJA,14.05,67.05,1.34,-6.89,8.85,IRON
NOMUSDT,2025-11-01 20:00:00+00:00,NINJA,13.33,66.67,2.78,-6.2,9.57,IRON
NOMUSDT,2025-11-07 16:00:00+00:00,TREND,15.89,59.85,9.6,0.0,9.6,BRONZE
NOMUSDT,2025-11-08 16:00:00+00:00,NINJA,14.73,65.68,8.91,-1.17,10.2,BRONZE
NOMUSDT,2025-11-09 16:00:00+00:00,NINJA,13.66,65.87,4.66,-7.05,12.6,IRON
NOMUSDT,2025-11-22 00:00:00+00:00,NINJA,14.33,60.24,18.94,-6.86,27.69,SILVER
NOMUSDT,2025-11-23 12:00:00+00:00,NINJA,13.63,65.29,6.96,-2.94,10.2,BRONZE
NOMUSDT,2025-11-24 12:00:00+00:00,NINJA,13.53,60.83,6.31,-1.62,8.07,BRONZE
NOTUSDT,2024-05-29 16:00:00+00:00,NINJA,36.11,71.26,39.93,-0.73,40.95,DIAMOND
NOTUSDT,2024-05-31 04:00:00+00:00,NINJA,12.39,70.67,1.48,-8.02,10.33,IRON
NOTUSDT,2024-06-03 12:00:00+00:00,NINJA,14.04,74.53,14.99,-8.32,25.44,SILVER
NOTUSDT,2024-06-04 12:00:00+00:00,NINJA,14.57,61.04,6.77,-10.82,19.72,BRONZE
NOTUSDT,2024-06-13 08:00:00+00:00,TREND,24.51,55.73,3.16,-7.83,11.93,IRON
NOTUSDT,2024-06-14 12:00:00+00:00,TREND,22.41,69.89,0.49,-10.54,12.34,IRON
NOTUSDT,2024-06-15 12:00:00+00:00,TREND,20.31,64.32,11.22,-0.55,11.83,SILVER
NOTUSDT,2024-06-16 12:00:00+00:00,TREND,16.83,60.43,2.75,-13.91,19.36,IRON
NOTUSDT,2024-06-22 20:00:00+00:00,TREND,17.31,60.48,4.8,-2.76,7.77,IRON
NOTUSDT,2024-06-25 20:00:00+00:00,TREND,15.87,57.95,6.43,-2.28,8.91,BRONZE
NOTUSDT,2024-06-26 20:00:00+00:00,NINJA,14.54,73.08,0.24,-7.86,8.79,IRON
NOTUSDT,2024-07-07 00:00:00+00:00,NINJA,12.05,68.92,25.44,-0.23,25.73,GOLD
NOTUSDT,2024-07-16 00:00:00+00:00,NINJA,12.67,71.6,1.34,-8.68,10.97,IRON
NOTUSDT,2024-07-17 00:00:00+00:00,NINJA,13.17,64.69,3.27,-5.88,9.73,IRON
NOTUSDT,2024-08-07 08:00:00+00:00,NINJA,14.13,66.9,0.75,-12.99,15.8,IRON
NOTUSDT,2024-08-08 08:00:00+00:00,NINJA,12.76,65.01,8.04,-0.95,9.08,BRONZE
NOTUSDT,2024-08-10 00:00:00+00:00,NINJA,12.89,66.92,4.92,-1.53,6.55,IRON
NOTUSDT,2024-08-14 08:00:00+00:00,NINJA,13.68,73.17,15.7,-1.17,17.06,SILVER
NOTUSDT,2024-08-18 20:00:00+00:00,NINJA,12.2,70.97,7.17,-6.08,14.11,BRONZE
NOTUSDT,2024-08-29 04:00:00+00:00,NINJA,12.33,63.81,0.99,-8.07,9.86,IRON
NOTUSDT,2024-10-08 00:00:00+00:00,NINJA,12.25,69.31,1.97,-5.78,8.22,IRON
NOTUSDT,2024-11-26 00:00:00+00:00,NINJA,12.17,65.01,5.19,-8.74,15.26,BRONZE
NOTUSDT,2024-12-12 04:00:00+00:00,NINJA,12.91,65.36,1.45,-5.21,7.03,IRON
NOTUSDT,2024-12-13 04:00:00+00:00,NINJA,12.94,66.67,0.89,-3.35,4.38,IRON
NOTUSDT,2024-12-22 16:00:00+00:00,TREND,15.91,60.95,2.87,-3.43,6.52,IRON
NOTUSDT,2025-02-05 08:00:00+00:00,TREND,17.91,66.37,1.68,-6.21,8.42,IRON
NOTUSDT,2025-02-08 20:00:00+00:00,TREND,18.43,64.7,11.16,-2.41,13.91,SILVER
NOTUSDT,2025-02-09 20:00:00+00:00,TREND,17.97,60.92,2.87,-5.54,8.9,IRON
NOTUSDT,2025-02-10 20:00:00+00:00,TREND,16.44,64.74,6.11,-3.44,9.89,BRONZE
NOTUSDT,2025-02-12 16:00:00+00:00,NINJA,14.55,64.71,28.81,-0.67,29.68,GOLD
NOTUSDT,2025-02-13 16:00:00+00:00,TREND,15.74,64.17,5.81,-15.08,24.6,BRONZE
NOTUSDT,2025-02-14 16:00:00+00:00,TREND,15.39,65.56,6.14,-6.53,13.56,BRONZE
NOTUSDT,2025-02-24 00:00:00+00:00,NINJA,13.33,62.91,7.29,-18.51,31.66,BRONZE
NOTUSDT,2025-03-03 00:00:00+00:00,NINJA,13.43,61.73,0.44,-16.8,20.73,IRON
NOTUSDT,2025-03-06 08:00:00+00:00,TREND,15.02,55.46,3.96,-6.63,11.35,IRON
NOTUSDT,2025-03-12 04:00:00+00:00,TREND,16.82,61.24,10.24,-0.25,10.51,SILVER
NOTUSDT,2025-03-13 04:00:00+00:00,TREND,17.96,61.52,0.09,-8.89,9.86,IRON
NOTUSDT,2025-03-14 08:00:00+00:00,TREND,16.28,63.06,10.82,-0.63,11.52,SILVER
NOTUSDT,2025-03-15 16:00:00+00:00,NINJA,14.89,67.11,6.0,-9.08,16.59,BRONZE
NOTUSDT,2025-03-16 16:00:00+00:00,TREND,15.67,59.79,1.14,-7.22,9.01,IRON
NOTUSDT,2025-03-17 16:00:00+00:00,NINJA,14.16,65.0,6.96,-3.57,10.92,BRONZE
NOTUSDT,2025-03-19 00:00:00+00:00,NINJA,12.9,62.22,1.68,-5.69,7.82,IRON
NOTUSDT,2025-03-20 12:00:00+00:00,NINJA,12.45,64.9,10.93,-0.21,11.17,SILVER
NOTUSDT,2025-05-20 00:00:00+00:00,NINJA,12.6,61.64,1.76,-7.27,9.73,IRON
NOTUSDT,2025-05-21 16:00:00+00:00,NINJA,12.73,63.37,5.87,-4.71,11.1,BRONZE
NOTUSDT,2025-05-23 04:00:00+00:00,NINJA,13.91,65.69,0.06,-14.7,17.31,IRON
NOTUSDT,2025-10-10 08:00:00+00:00,TREND,19.9,57.01,2.58,-86.28,647.89,IRON
NOTUSDT,2025-10-13 04:00:00+00:00,TREND,19.79,59.04,4.08,-3.66,8.03,IRON
NOTUSDT,2025-10-14 16:00:00+00:00,TREND,20.81,55.45,3.21,-4.49,8.06,IRON
NOTUSDT,2025-10-19 16:00:00+00:00,TREND,23.0,69.41,2.44,-4.07,6.79,IRON
NOTUSDT,2025-10-20 20:00:00+00:00,TREND,22.51,59.79,2.33,-3.72,6.28,IRON
NOTUSDT,2025-11-15 00:00:00+00:00,NINJA,12.41,61.88,6.63,-1.13,7.85,BRONZE
NOTUSDT,2025-11-16 00:00:00+00:00,NINJA,13.27,67.48,0.0,-9.05,9.95,IRON
NTRNUSDT,2024-01-15 08:00:00+00:00,TREND,18.09,57.71,6.44,-3.49,10.29,BRONZE
NTRNUSDT,2024-01-16 08:00:00+00:00,TREND,18.36,57.13,1.45,-6.63,8.65,IRON
NTRNUSDT,2024-02-28 12:00:00+00:00,NINJA,12.05,61.12,1.35,-15.58,20.05,IRON
NTRNUSDT,2024-03-03 08:00:00+00:00,NINJA,12.73,62.66,10.3,-0.79,11.18,SILVER
NTRNUSDT,2024-03-08 00:00:00+00:00,NINJA,14.86,72.99,0.88,-10.53,12.75,IRON
NTRNUSDT,2024-03-09 00:00:00+00:00,NINJA,14.09,63.64,6.13,-0.34,6.49,BRONZE
NTRNUSDT,2024-03-11 20:00:00+00:00,NINJA,12.88,61.59,3.12,-8.12,12.23,IRON
NTRNUSDT,2024-03-12 20:00:00+00:00,NINJA,13.21,63.77,1.18,-8.14,10.15,IRON
NTRNUSDT,2024-03-21 12:00:00+00:00,NINJA,12.93,62.38,0.79,-5.25,6.37,IRON
NTRNUSDT,2024-03-22 20:00:00+00:00,NINJA,12.95,61.84,4.58,-1.98,6.7,IRON
NTRNUSDT,2024-04-16 08:00:00+00:00,TREND,15.58,55.88,1.27,-5.67,7.35,IRON
NTRNUSDT,2024-04-19 16:00:00+00:00,NINJA,14.27,63.6,5.57,-3.51,9.41,BRONZE
NTRNUSDT,2024-04-20 16:00:00+00:00,NINJA,13.37,74.34,5.98,-0.27,6.28,BRONZE
NTRNUSDT,2024-04-24 00:00:00+00:00,NINJA,12.51,69.73,2.5,-7.78,11.14,IRON
NTRNUSDT,2024-07-07 12:00:00+00:00,NINJA,13.61,69.81,3.72,-11.31,16.94,IRON
NTRNUSDT,2024-07-08 12:00:00+00:00,NINJA,13.04,61.98,0.69,-6.31,7.48,IRON
NTRNUSDT,2024-07-09 20:00:00+00:00,NINJA,12.5,62.42,3.72,-1.96,5.79,IRON
NTRNUSDT,2024-07-11 00:00:00+00:00,NINJA,12.45,71.51,2.33,-2.67,5.13,IRON
NTRNUSDT,2024-12-14 00:00:00+00:00,NINJA,12.57,65.43,1.39,-8.03,10.25,IRON
NTRNUSDT,2024-12-22 16:00:00+00:00,TREND,18.21,58.79,4.61,-3.03,7.89,IRON
NTRNUSDT,2024-12-24 04:00:00+00:00,NINJA,12.97,60.24,5.16,-1.09,6.31,BRONZE
NTRNUSDT,2024-12-25 04:00:00+00:00,NINJA,12.38,66.42,1.23,-5.24,6.83,IRON
NTRNUSDT,2025-02-05 08:00:00+00:00,NINJA,14.23,69.32,2.11,-3.47,5.78,IRON
NTRNUSDT,2025-02-08 20:00:00+00:00,TREND,15.06,63.43,4.56,-0.58,5.16,IRON
NTRNUSDT,2025-02-10 04:00:00+00:00,NINJA,13.91,68.66,6.03,-0.1,6.14,BRONZE
NTRNUSDT,2025-02-11 04:00:00+00:00,NINJA,14.11,71.29,2.83,-5.32,8.6,IRON
NTRNUSDT,2025-02-12 16:00:00+00:00,NINJA,13.43,63.55,7.94,-0.05,7.99,BRONZE
NTRNUSDT,2025-02-13 20:00:00+00:00,NINJA,13.32,61.72,3.36,-0.05,3.41,IRON
NTRNUSDT,2025-02-14 20:00:00+00:00,NINJA,13.11,63.13,0.34,-4.59,5.17,IRON
NTRNUSDT,2025-03-13 08:00:00+00:00,NINJA,13.32,64.3,2.95,-2.87,6.0,IRON
NTRNUSDT,2025-03-14 08:00:00+00:00,NINJA,12.4,61.49,7.07,-0.38,7.48,BRONZE
NTRNUSDT,2025-06-02 04:00:00+00:00,NINJA,12.71,65.65,7.49,-0.71,8.26,BRONZE
NTRNUSDT,2025-06-03 04:00:00+00:00,NINJA,12.57,70.71,2.41,-1.44,3.91,IRON
NTRNUSDT,2025-06-04 04:00:00+00:00,NINJA,12.38,65.13,0.38,-4.77,5.41,IRON
NTRNUSDT,2025-09-07 00:00:00+00:00,NINJA,12.67,65.14,5.75,-0.42,6.19,BRONZE
NTRNUSDT,2025-09-08 00:00:00+00:00,NINJA,12.04,62.64,3.0,-1.34,4.4,IRON
NTRNUSDT,2025-10-10 08:00:00+00:00,TREND,16.79,57.62,2.72,-68.95,230.83,IRON
NTRNUSDT,2025-10-13 04:00:00+00:00,TREND,16.52,56.98,8.11,-0.75,8.94,BRONZE
NTRNUSDT,2025-10-14 04:00:00+00:00,TREND,17.58,67.68,0.54,-6.9,7.99,IRON
NTRNUSDT,2025-10-15 04:00:00+00:00,TREND,18.1,61.07,3.13,-6.07,9.78,IRON
NTRNUSDT,2025-10-19 08:00:00+00:00,TREND,18.75,56.49,16.47,-1.59,18.35,SILVER
NTRNUSDT,2025-10-20 08:00:00+00:00,TREND,17.92,64.94,0.56,-5.44,6.35,IRON
NTRNUSDT,2025-10-21 08:00:00+00:00,TREND,18.25,57.47,6.46,-2.54,9.24,BRONZE
NTRNUSDT,2025-11-20 00:00:00+00:00,TREND,15.55,59.72,73.0,-11.29,95.03,DIAMOND
NTRNUSDT,2025-11-21 08:00:00+00:00,TREND,18.56,57.69,40.83,-10.83,57.94,DIAMOND
NTRNUSDT,2025-11-23 00:00:00+00:00,TREND,19.07,64.65,4.42,-16.98,25.77,IRON
NTRNUSDT,2025-11-24 00:00:00+00:00,TREND,19.47,64.85,30.51,-1.54,32.55,DIAMOND
NTRNUSDT,2025-11-25 00:00:00+00:00,TREND,20.11,65.06,3.6,-6.24,10.49,IRON
NTRNUSDT,2025-12-03 20:00:00+00:00,TREND,26.98,55.81,4.13,-6.49,11.36,IRON
NXPCUSDT,2025-06-03 00:00:00+00:00,NINJA,14.44,60.57,17.69,-0.4,18.17,SILVER
NXPCUSDT,2025-06-04 00:00:00+00:00,TREND,16.39,56.26,0.22,-11.04,12.66,IRON
NXPCUSDT,2025-06-05 00:00:00+00:00,TREND,19.28,56.2,3.13,-13.33,18.99,IRON
NXPCUSDT,2025-06-08 00:00:00+00:00,TREND,15.11,57.99,3.16,-4.35,7.85,IRON
NXPCUSDT,2025-06-09 00:00:00+00:00,NINJA,13.16,63.02,15.33,-0.49,15.9,SILVER
NXPCUSDT,2025-06-10 08:00:00+00:00,NINJA,13.39,61.63,2.51,-2.32,4.95,IRON
NXPCUSDT,2025-06-13 04:00:00+00:00,NINJA,13.64,63.32,13.45,-10.76,27.13,SILVER
NXPCUSDT,2025-06-24 20:00:00+00:00,NINJA,12.54,64.07,1.55,-3.91,5.67,IRON
NXPCUSDT,2025-10-13 04:00:00+00:00,NINJA,14.37,66.3,7.73,-0.85,8.65,BRONZE
NXPCUSDT,2025-10-14 08:00:00+00:00,NINJA,14.7,60.72,6.06,-2.43,8.69,BRONZE
NXPCUSDT,2025-10-19 12:00:00+00:00,NINJA,15.34,71.15,4.65,-0.68,5.37,IRON
NXPCUSDT,2025-10-20 12:00:00+00:00,NINJA,14.98,70.65,7.78,-3.15,11.28,BRONZE
NXPCUSDT,2025-10-21 12:00:00+00:00,NINJA,15.41,74.7,6.53,-3.02,9.85,BRONZE
NXPCUSDT,2025-11-18 16:00:00+00:00,NINJA,12.32,72.14,10.93,-3.4,14.83,SILVER
NXPCUSDT,2025-11-19 20:00:00+00:00,NINJA,13.94,62.2,19.52,-0.18,19.73,SILVER
NXPCUSDT,2025-11-23 12:00:00+00:00,NINJA,12.96,74.75,8.77,-5.01,14.5,BRONZE
NXPCUSDT,2025-11-24 12:00:00+00:00,NINJA,12.87,60.75,5.21,-3.12,8.59,BRONZE
OGNUSDT,2024-01-16 20:00:00+00:00,TREND,15.75,56.13,1.81,-4.2,6.27,IRON
OGNUSDT,2024-03-21 08:00:00+00:00,NINJA,12.87,61.91,2.58,-2.87,5.61,IRON
OGNUSDT,2024-03-22 08:00:00+00:00,NINJA,13.16,64.8,0.14,-7.91,8.74,IRON
OGNUSDT,2024-04-16 04:00:00+00:00,TREND,17.8,56.06,10.5,-2.5,13.34,SILVER
OGNUSDT,2024-04-18 20:00:00+00:00,TREND,15.6,59.87,2.95,-10.28,14.74,IRON
OGNUSDT,2024-04-19 20:00:00+00:00,TREND,15.36,55.83,9.16,-3.12,12.67,BRONZE
OGNUSDT,2024-04-20 20:00:00+00:00,NINJA,14.16,67.56,0.79,-4.53,5.57,IRON
OGNUSDT,2024-04-21 20:00:00+00:00,NINJA,14.29,61.43,4.47,-0.31,4.8,IRON
OGNUSDT,2024-04-22 20:00:00+00:00,NINJA,13.68,63.6,0.54,-3.73,4.44,IRON
OGNUSDT,2024-04-23 20:00:00+00:00,NINJA,12.59,61.42,2.83,-5.3,8.58,IRON
OGNUSDT,2024-08-07 08:00:00+00:00,NINJA,13.63,64.31,1.93,-7.04,9.66,IRON
OGNUSDT,2024-08-08 16:00:00+00:00,NINJA,12.33,69.93,4.12,-1.46,5.66,IRON
OGNUSDT,2024-12-22 16:00:00+00:00,TREND,15.51,62.0,5.99,-2.13,8.29,BRONZE
OGNUSDT,2024-12-28 04:00:00+00:00,NINJA,12.43,71.84,5.05,-13.14,20.95,BRONZE
OGNUSDT,2024-12-29 04:00:00+00:00,NINJA,13.17,64.18,0.81,-7.95,9.52,IRON
OGNUSDT,2025-01-02 08:00:00+00:00,NINJA,12.17,60.0,2.78,-1.88,4.74,IRON
OGNUSDT,2025-02-05 08:00:00+00:00,NINJA,13.47,63.67,2.01,-3.35,5.55,IRON
OGNUSDT,2025-02-08 20:00:00+00:00,NINJA,13.9,65.64,4.96,-0.8,5.81,IRON
OGNUSDT,2025-08-25 12:00:00+00:00,NINJA,12.05,62.57,11.11,-7.32,19.88,SILVER
OGNUSDT,2025-08-31 00:00:00+00:00,NINJA,13.35,61.07,2.85,-5.4,8.72,IRON
OGNUSDT,2025-10-14 04:00:00+00:00,NINJA,14.24,64.91,1.75,-6.63,8.98,IRON
OGNUSDT,2025-10-15 04:00:00+00:00,NINJA,14.63,61.68,6.23,-4.28,10.98,BRONZE
OGNUSDT,2025-10-19 20:00:00+00:00,NINJA,14.55,66.67,2.02,-2.82,4.98,IRON
OGNUSDT,2025-10-21 12:00:00+00:00,TREND,15.12,64.65,6.26,-3.55,10.17,BRONZE
OGUSDT,2024-03-21 12:00:00+00:00,NINJA,13.37,61.13,2.66,-2.09,4.85,IRON
OGUSDT,2024-04-16 08:00:00+00:00,NINJA,13.03,61.34,15.37,0.09,15.27,SILVER
OGUSDT,2024-04-18 08:00:00+00:00,NINJA,12.1,61.07,3.98,-3.42,7.66,IRON
OGUSDT,2024-10-08 04:00:00+00:00,NINJA,18.8,74.7,2.42,-46.64,91.96,IRON
OGUSDT,2024-10-09 04:00:00+00:00,TREND,19.25,60.56,29.44,-7.03,39.23,GOLD
OGUSDT,2024-10-13 04:00:00+00:00,TREND,25.28,62.51,29.4,-0.92,30.61,GOLD
OGUSDT,2024-10-14 04:00:00+00:00,TREND,26.17,64.57,12.42,-1.51,14.15,SILVER
OGUSDT,2024-10-15 04:00:00+00:00,TREND,29.41,59.71,0.0,-15.0,17.65,IRON
OGUSDT,2024-10-21 12:00:00+00:00,TREND,23.15,58.37,28.33,-1.35,30.09,GOLD
OGUSDT,2024-10-22 20:00:00+00:00,TREND,18.62,56.48,1.63,-8.45,11.01,IRON
OGUSDT,2024-10-30 08:00:00+00:00,NINJA,13.89,64.93,0.45,-7.44,8.52,IRON
OGUSDT,2024-11-05 20:00:00+00:00,NINJA,12.68,60.58,4.19,-1.04,5.29,IRON
OGUSDT,2025-02-08 20:00:00+00:00,NINJA,14.92,60.59,1.9,-2.04,4.03,IRON
OGUSDT,2025-02-10 00:00:00+00:00,NINJA,14.63,62.11,13.08,-0.78,13.97,SILVER
OGUSDT,2025-02-11 00:00:00+00:00,NINJA,12.02,66.37,6.56,-0.61,7.21,BRONZE
OGUSDT,2025-08-21 08:00:00+00:00,TREND,15.77,55.37,3.53,-4.02,7.87,IRON
OGUSDT,2025-08-23 20:00:00+00:00,NINJA,12.99,64.0,6.63,-4.08,11.16,BRONZE
OGUSDT,2025-09-16 12:00:00+00:00,TREND,16.21,57.21,5.47,-22.0,35.21,BRONZE
OGUSDT,2025-09-19 12:00:00+00:00,NINJA,19.04,70.2,11.38,-1.14,12.66,SILVER
OGUSDT,2025-09-20 16:00:00+00:00,NINJA,19.7,71.74,1.43,-6.15,8.08,IRON
OGUSDT,2025-09-23 12:00:00+00:00,TREND,16.47,62.34,5.86,-2.35,8.41,BRONZE
OGUSDT,2025-09-24 12:00:00+00:00,NINJA,14.61,63.63,11.14,-0.8,12.04,SILVER
OGUSDT,2025-09-27 08:00:00+00:00,NINJA,12.63,64.25,4.91,-13.35,21.07,IRON
OGUSDT,2025-10-31 08:00:00+00:00,NINJA,12.13,66.89,1.87,-0.77,2.66,IRON
OGUSDT,2026-01-10 08:00:00+00:00,NINJA,22.44,72.22,1.56,-0.85,2.43,IRON
OGUSDT,2026-01-12 00:00:00+00:00,TREND,21.98,56.85,7.4,-0.12,7.53,BRONZE
OGUSDT,2026-01-14 00:00:00+00:00,TREND,22.01,55.62,1.47,-3.22,4.84,IRON
OGUSDT,2026-01-15 08:00:00+00:00,TREND,22.78,61.28,1.13,-4.82,6.25,IRON
OMUSDT,2024-01-15 00:00:00+00:00,TREND,15.63,55.84,4.24,-0.55,4.81,IRON
OMUSDT,2024-01-16 08:00:00+00:00,TREND,15.05,68.9,25.91,-0.77,26.88,GOLD
OMUSDT,2024-01-17 08:00:00+00:00,TREND,15.01,57.89,7.78,-1.0,8.87,BRONZE
OMUSDT,2024-01-22 08:00:00+00:00,NINJA,12.85,72.9,3.01,-26.3,39.77,IRON
OMUSDT,2024-01-23 08:00:00+00:00,TREND,15.65,56.0,3.65,-11.98,17.76,IRON
OMUSDT,2024-01-25 16:00:00+00:00,TREND,16.27,58.81,49.92,0.11,49.75,DIAMOND
OMUSDT,2024-01-26 16:00:00+00:00,TREND,17.06,61.38,10.21,-7.98,19.77,SILVER
OMUSDT,2024-01-27 16:00:00+00:00,TREND,18.73,64.1,3.05,-4.89,8.35,IRON
OMUSDT,2024-01-31 16:00:00+00:00,TREND,18.08,60.36,14.18,-1.05,15.39,SILVER
OMUSDT,2024-02-01 16:00:00+00:00,TREND,19.82,56.24,13.28,-0.36,13.68,SILVER
OMUSDT,2024-02-02 16:00:00+00:00,NINJA,17.74,70.48,35.86,-0.11,36.01,DIAMOND
OMUSDT,2024-02-04 12:00:00+00:00,NINJA,13.76,72.89,7.28,-14.97,26.17,BRONZE
